Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2004,05,22,14:49:18,40.329,29.434,9.0,2.9,"7 km SSE of Sölöz, Turkey",1085237358
2004,05,22,10:02:30,41.029,29.319,11.0,2.8,"7 km ENE of Sancaktepe, Turkey",1085220150
2004,05,21,12:44:26,40.812,29.497,8.0,2.5,"1 km WSW of Tav?anl?, Turkey",1085143466
2004,05,21,12:06:19,40.575,30.293,9.0,2.8,"7 km N of Geyve, Turkey",1085141179
2004,05,21,11:20:44,40.81,29.465,8.0,2.6,"3 km ENE of Gebze, Turkey",1085138444
2004,05,21,10:44:52,41.071,29.33,13.0,2.7,"11 km NE of Sancaktepe, Turkey",1085136292
2004,05,21,09:49:46,41.154,27.747,10.0,2.8,"4 km W of Çorlu, Turkey",1085132986
2004,05,21,08:56:16,40.242,28.78,3.0,2.6,"17 km SSW of Mudanya, Turkey",1085129776
2004,05,21,00:01:33,40.65,27.503,15.0,2.6,"8 km NNW of Marmara, Turkey",1085097693
2004,05,20,15:24:53,40.2,28.793,19.0,2.6,"20 km SSW of Mudanya, Turkey",1085066693
2004,05,20,14:36:16,41.188,28.891,20.0,2.7,"9 km NNE of Sultangazi, Turkey",1085063776
2004,05,20,09:24:03,40.804,29.453,6.0,2.3,"1 km E of Gebze, Turkey",1085045043
2004,05,20,07:17:46,40.652,27.61,2.0,2.4,"8 km NNE of Marmara, Turkey",1085037466
2004,05,20,05:54:25,41.127,28.893,3.0,2.4,"3 km NE of Sultangazi, Turkey",1085032465
2004,05,20,04:28:49,40.782,27.547,6.0,2.6,"13 km SSE of Kumba?, Turkey",1085027329
2004,05,16,03:30:48,40.696,29.322,11.0,4.4,"3 km N of Çiftlikköy, Turkey",1084678248
2004,04,19,15:27:16,40.608,27.703,16.0,4.1,"12 km E of Marmara, Turkey",1082388436
2004,03,20,19:50:02,40.51,26.47,16.0,3.6,Western Turkey,1079812202
2004,02,26,08:06:29,40.289,27.499,9.0,3.0,"22 km ENE of Biga, Turkey",1077782789
2004,02,25,03:29:17,40.612,29.082,20.0,2.6,"4 km ESE of Kocadere, Turkey",1077679757
2004,02,25,03:22:11,40.636,29.052,6.0,2.6,"1 km ENE of Kocadere, Turkey",1077679331
2004,02,23,01:48:36,40.687,29.266,6.0,2.4,"3 km NNW of Yalova, Turkey",1077500916
2004,02,22,04:38:45,40.823,30.916,5.0,3.0,"14 km E of Hendek, Turkey",1077424725
2004,02,22,01:58:15,40.03,27.691,12.0,3.0,"8 km SSE of Gönen, Turkey",1077415095
2004,02,20,14:14:19,41.205,28.462,9.0,2.6,"6 km N of Çatalca, Turkey",1077286459
2004,02,20,12:04:03,40.812,29.488,13.0,2.5,"2 km WSW of Tav?anl?, Turkey",1077278643
2004,02,20,10:10:28,40.795,29.496,20.0,2.3,"2 km SSW of Tav?anl?, Turkey",1077271828
2004,02,19,14:44:26,41.026,28.84,10.0,2.5,Western Turkey,1077201866
2004,02,19,12:57:23,40.719,29.22,16.0,2.8,Western Turkey,1077195443
2004,02,19,10:53:12,40.609,29.135,5.0,2.6,"4 km SSE of Ç?narc?k, Turkey",1077187992
2004,02,18,13:29:10,40.838,29.539,19.0,2.6,"3 km NE of Tav?anl?, Turkey",1077110950
2004,02,18,03:30:21,40.634,29.094,7.0,2.8,"2 km WSW of Ç?narc?k, Turkey",1077075021
2004,02,17,23:46:46,40.609,27.469,7.0,2.7,"7 km WNW of Marmara, Turkey",1077061606
2004,02,17,10:45:50,40.694,29.052,9.0,2.6,"7 km NNE of Kocadere, Turkey",1077014750
2004,02,17,10:40:45,40.629,29.074,23.0,2.7,"3 km E of Kocadere, Turkey",1077014445
2004,02,17,05:08:53,40.687,29.114,4.0,2.7,"4 km N of Ç?narc?k, Turkey",1076994533
2004,02,15,03:40:08,40.655,27.443,10.0,2.8,"12 km NW of Marmara, Turkey",1076816408
2004,02,12,03:17:09,40.76,27.385,7.0,2.7,"14 km SSW of Kumba?, Turkey",1076555829
2004,02,11,04:25:30,40.245,27.816,8.0,2.5,"17 km S of Erdek, Turkey",1076473530
2004,02,10,15:02:14,40.507,27.736,9.0,2.5,"12 km NNW of Erdek, Turkey",1076425334
2004,02,10,02:48:47,40.742,29.191,5.0,2.6,Western Turkey,1076381327
2004,01,29,06:34:35,40.6,27.28,35.0,3.7,"23 km W of Marmara, Turkey",1075358075
2004,01,06,05:14:30,40.452,28.438,10.0,3.0,"27 km NNE of Karacabey, Turkey",1073366070
2004,01,05,13:13:15,41.018,29.609,15.0,2.4,"17 km S of ?ile, Turkey",1073308395
2004,01,04,08:31:54,40.162,28.791,1.0,2.7,"21 km NNW of Kar?ncal?, Turkey",1073205114
2004,01,03,23:36:40,40.639,27.818,9.0,2.7,"22 km ENE of Marmara, Turkey",1073173000
2004,01,03,19:55:37,40.258,27.747,19.0,2.8,"16 km SSW of Erdek, Turkey",1073159737
2004,01,03,14:10:32,41.166,28.885,14.0,2.7,Western Turkey,1073139032
2004,01,03,11:13:40,41.102,29.335,11.0,2.6,"14 km NE of Sancaktepe, Turkey",1073128420
2004,01,02,10:43:40,41.171,29.015,7.0,2.7,"6 km S of Ar?köy, Turkey",1073040220
2004,01,02,10:37:48,40.814,27.754,10.0,2.9,"24 km SW of Marmara Ere?lisi, Turkey",1073039868
2004,01,02,07:18:46,40.594,27.492,5.0,2.7,"5 km W of Marmara, Turkey",1073027926
2004,01,01,20:44:31,40.681,30.644,10.0,3.1,"1 km ESE of Akyaz?, Turkey",1072989871
2004,01,01,13:49:18,41.386,28.082,8.0,2.7,"13 km NNE of Çerkezköy, Turkey",1072964958
2004,01,01,13:26:59,41.089,29.36,11.0,2.7,"14 km NE of Sancaktepe, Turkey",1072963619
2004,01,01,11:04:47,41.083,29.356,11.0,2.7,"13 km NE of Sancaktepe, Turkey",1072955087
2004,01,01,09:49:59,41.17,28.872,11.0,2.6,"7 km N of Sultangazi, Turkey",1072950599
2004,01,01,06:00:08,40.712,29.255,12.0,2.6,"6 km NNW of Yalova, Turkey",1072936808
2003,07,25,07:21:27,40.487,30.894,10.0,4.3,"13 km NE of Göynük, Turkey",1059117687
2003,07,13,05:09:48,40.744,27.43,10.0,3.9,"15 km S of Kumba?, Turkey",1058072988
2003,07,07,18:23:01,40.63,27.19,10.0,3.3,"31 km W of Marmara, Turkey",1057602181
2003,07,07,17:46:35,40.55,26.9,10.0,3.5,"24 km NE of Gelibolu, Turkey",1057599995
2003,07,07,16:47:43,40.48,26.27,20.0,2.6,"31 km SSE of Enez, Turkey",1057596463
2003,07,07,16:44:00,40.6,26.81,45.0,3.4,"24 km NNE of Gelibolu, Turkey",1057596240
2003,07,06,19:20:48,40.44,26.26,42.0,3.2,"29 km NNW of Eceabat, Turkey",1057519248
2003,06,18,09:37:38,40.221,28.801,7.9,2.6,"18 km SSW of Mudanya, Turkey",1055929058
2003,06,09,17:47:05,40.247,27.941,15.5,4.1,"12 km SSW of Band?rma, Turkey",1055180825
2003,06,09,17:44:03,40.242,28.02,10.0,4.5,"12 km SSE of Band?rma, Turkey",1055180643
2003,06,03,13:02:23,40.526,27.137,10.0,3.8,"34 km NNW of Biga, Turkey",1054645343
2003,04,01,07:51:08,40.771,30.726,10.0,4.1,"3 km SSW of Hendek, Turkey",1049183468
2003,03,20,12:25:34,40.036,28.818,10.0,4.1,"8 km NNW of Kar?ncal?, Turkey",1048163134
2003,03,15,18:00:58,40.51,30.545,10.0,3.5,"13 km NNE of Tarakl?, Turkey",1047751258
2003,03,10,04:10:05,40.584,30.697,10.0,3.8,Western Turkey,1047269405
2003,03,09,19:01:28,40.418,30.885,10.0,4.0,"8 km ENE of Göynük, Turkey",1047236488
2003,03,08,11:18:07,40.441,30.299,33.0,3.8,"7 km S of Geyve, Turkey",1047122287
2003,03,07,14:59:37,40.617,27.692,10.0,2.6,"12 km ENE of Marmara, Turkey",1047049177
2002,11,03,18:17:08,41.03,28.04,45.0,3.6,"4 km ENE of Sultanköy, Turkey",1036347428
2002,10,09,14:40:26,40.49,27.07,45.0,3.5,"32 km NNW of Biga, Turkey",1034174426
2002,09,14,12:33:14,40.864,29.499,15.0,2.5,"5 km NNW of Tav?anl?, Turkey",1032006794
2002,09,13,13:31:35,40.283,29.201,8.0,2.6,"7 km N of Gürsu, Turkey",1031923895
2002,09,13,12:44:48,40.853,29.447,14.0,2.4,"2 km SE of Balç?k, Turkey",1031921088
2002,09,13,08:21:36,40.535,29.305,10.0,2.4,"4 km W of Yeniköy, Turkey",1031905296
2002,08,07,11:11:57,40.748,27.837,10.0,3.6,"26 km SSW of Marmara Ere?lisi, Turkey",1028718717
2002,07,07,07:14:33,40.682,27.337,10.0,3.4,"21 km WNW of Marmara, Turkey",1026026073
2002,07,06,01:37:09,40.699,27.394,33.0,3.9,"18 km NW of Marmara, Turkey",1025919429
2002,05,05,09:22:10,40.553,28.327,10.0,3.8,"37 km NE of Band?rma, Turkey",1020590530
2002,04,10,23:39:09,40.384,27.131,10.0,3.3,"19 km NNW of Biga, Turkey",1018481949
2002,03,23,02:36:10,40.859,27.85,10.0,4.1,"15 km SW of Marmara Ere?lisi, Turkey",1016850970
2002,02,28,08:37:51,40.819,28.123,9.7,3.9,Western Turkey,1014885471
2001,09,18,17:02:44,40.684,29.324,10.0,2.5,"2 km N of Çiftlikköy, Turkey",1000832564
2001,09,18,09:17:47,40.75,27.585,10.0,2.9,"18 km SE of Kumba?, Turkey",1000804667
2001,09,17,18:56:38,40.733,27.559,10.0,2.9,"16 km N of Marmara, Turkey",1000752998
2001,09,17,09:00:36,40.321,28.769,10.0,2.4,"11 km WSW of Mudanya, Turkey",1000717236
2001,08,14,01:02:40,40.835,27.781,5.0,2.7,"20 km SW of Marmara Ere?lisi, Turkey",997750960
2001,08,11,13:06:16,40.732,27.567,5.0,2.7,"16 km N of Marmara, Turkey",997535176
2001,08,10,10:05:59,40.324,27.591,13.0,2.4,"19 km WSW of Erdek, Turkey",997437959
2001,08,09,21:51:18,40.463,27.438,10.0,2.4,"16 km SW of Marmara, Turkey",997393878
2001,08,09,14:31:26,41.054,27.776,8.0,2.6,"11 km S of Çorlu, Turkey",997367486
2001,08,09,12:28:43,40.816,29.46,11.0,2.6,"2 km ENE of Gebze, Turkey",997360123
2001,08,08,13:18:21,40.047,28.63,9.0,2.8,"18 km E of Mustafakemalpa?a, Turkey",997276701
2001,08,08,03:01:27,40.795,30.809,15.0,3.6,"5 km E of Hendek, Turkey",997239687
2001,07,03,00:01:00,40.676,27.052,10.0,3.4,"26 km SSE of Malkara, Turkey",994118460
2001,06,07,19:53:58,40.102,29.24,9.0,2.9,"10 km SSE of Kestel, Turkey",991943638
2001,06,07,18:20:05,40.826,28.766,14.0,2.6,"19 km SSE of Yakuplu, Turkey",991938005
2001,06,07,17:53:04,40.866,28.725,5.0,2.8,"14 km SSE of Yakuplu, Turkey",991936384
2001,06,07,14:34:57,40.855,28.735,12.0,3.0,"15 km SSE of Yakuplu, Turkey",991924497
2001,06,07,14:32:43,40.863,28.716,5.0,3.0,"14 km SSE of Yakuplu, Turkey",991924363
2001,06,07,14:30:54,40.366,28.489,10.0,2.5,Western Turkey,991924254
2001,06,06,14:43:33,40.047,26.651,9.0,2.6,"23 km ESE of Çanakkale, Turkey",991838613
2001,06,06,14:25:54,40.488,27.538,10.0,2.7,"11 km S of Marmara, Turkey",991837554
2001,06,05,17:07:21,40.108,27.396,10.0,2.5,"18 km SE of Biga, Turkey",991760841
2001,06,05,15:30:42,40.89,30.387,10.0,2.5,"7 km WSW of Sö?ütlü, Turkey",991755042
2001,06,04,03:22:55,40.862,28.726,6.0,2.6,"14 km SSE of Yakuplu, Turkey",991624975
2001,06,03,18:38:07,40.765,29.185,6.0,2.3,"12 km SSE of Adalar, Turkey",991593487
2001,06,03,17:39:02,40.117,27.212,10.0,2.3,"12 km SSW of Biga, Turkey",991589942
2001,06,02,20:09:35,40.423,26.957,12.0,2.7,"24 km E of Gelibolu, Turkey",991512575
2001,06,01,23:34:53,40.473,27.15,6.0,3.1,"28 km NNW of Biga, Turkey",991438493
2001,06,01,11:49:15,40.809,30.627,5.0,2.5,"10 km W of Hendek, Turkey",991396155
2001,06,01,08:18:24,40.891,28.701,7.0,2.6,"11 km S of Yakuplu, Turkey",991383504
2001,06,01,07:05:45,40.85,28.74,5.0,3.1,"16 km SSE of Yakuplu, Turkey",991379145
2001,06,01,05:43:26,40.858,28.718,9.0,3.0,"14 km SSE of Yakuplu, Turkey",991374206
2001,05,08,11:32:22,40.648,29.152,7.0,3.1,"1 km SW of Koruköy, Turkey",989321542
2001,04,21,20:58:12,40.11,27.005,7.0,2.7,"9 km NNW of Çan, Turkey",987886692
2001,04,21,15:06:03,40.284,27.925,10.0,2.6,"8 km SSW of Band?rma, Turkey",987865563
2001,04,21,03:41:55,40.883,27.704,10.0,2.6,"19 km ESE of Tekirda?, Turkey",987824515
2001,04,21,00:08:28,40.602,27.361,15.0,2.3,"16 km W of Marmara, Turkey",987811708
2001,04,20,15:54:33,40.684,27.313,12.0,2.7,"23 km WNW of Marmara, Turkey",987782073
2001,04,19,21:02:33,40.797,30.64,5.0,2.5,"9 km W of Hendek, Turkey",987714153
2001,04,19,10:22:40,40.409,29.201,10.0,2.7,"1 km ESE of Umurbey, Turkey",987675760
2001,04,18,20:14:03,40.746,27.602,5.0,3.0,"18 km NNE of Marmara, Turkey",987624843
2001,04,18,19:43:19,40.793,30.75,11.0,2.5,"0 km SSE of Hendek, Turkey",987622999
2001,04,17,20:32:31,40.799,30.379,5.0,2.5,"2 km NW of Adapazar?, Turkey",987539551
2001,04,17,15:27:59,40.318,28.781,8.0,2.7,"10 km SW of Mudanya, Turkey",987521279
2001,04,17,14:47:25,40.3,28.148,14.0,2.5,"15 km ESE of Band?rma, Turkey",987518845
2001,04,17,11:41:58,40.823,29.458,8.0,2.6,"3 km NE of Gebze, Turkey",987507718
2001,04,17,07:04:03,40.168,27.728,7.0,2.6,"9 km NE of Gönen, Turkey",987491043
2001,04,16,14:30:26,40.865,30.357,5.0,2.7,"10 km NNW of Adapazar?, Turkey",987431426
2001,04,16,03:03:18,40.465,28.934,10.0,2.8,"10 km NNE of Mudanya, Turkey",987390198
2001,03,14,20:34:19,40.802,27.685,10.0,3.9,"21 km ESE of Kumba?, Turkey",984602059
2001,03,09,03:07:06,40.813,30.403,5.7,3.1,"3 km N of Adapazar?, Turkey",984107226
2001,02,28,19:47:57,40.679,28.968,7.0,2.5,"7 km NW of Kocadere, Turkey",983389677
2001,02,28,17:59:58,40.771,29.211,5.0,2.6,"11 km SW of ?çmeler, Turkey",983383198
2001,02,28,12:37:39,40.195,29.552,5.0,2.4,"6 km NNE of Hamzabey, Turkey",983363859
2001,02,27,14:59:38,40.947,30.408,10.0,2.8,"6 km W of Ferizli, Turkey",983285978
2001,02,26,10:18:43,40.648,29.039,12.0,2.6,"2 km NNE of Kocadere, Turkey",983182723
2001,02,26,06:57:23,40.731,30.266,15.0,3.3,"4 km N of Sapanca, Turkey",983170643
2001,02,25,19:27:42,40.136,27.228,5.0,2.7,"10 km S of Biga, Turkey",983129262
2001,02,24,18:36:37,40.629,27.767,5.0,2.6,"18 km ENE of Marmara, Turkey",983039797
2001,02,24,09:00:47,40.565,27.682,10.0,2.5,"10 km ESE of Marmara, Turkey",983005247
2001,02,23,15:42:24,40.281,27.775,10.0,3.0,Western Turkey,982942944
2001,02,22,21:25:40,40.576,28.948,14.0,2.7,"9 km SW of Kocadere, Turkey",982877140
2001,02,22,17:50:18,40.681,29.163,7.0,2.7,"2 km N of Koruköy, Turkey",982864218
2001,02,22,14:26:42,40.479,27.305,10.0,2.8,"24 km WSW of Marmara, Turkey",982852002
2001,02,22,12:54:21,40.4,27.206,10.0,2.8,"19 km N of Biga, Turkey",982846461
2001,02,22,12:03:41,40.46,27.3,5.0,2.6,"25 km WSW of Marmara, Turkey",982843421
2001,02,22,11:52:26,40.432,27.218,7.0,3.2,"22 km N of Biga, Turkey",982842746
2001,02,21,08:35:56,40.578,28.968,9.0,2.7,"7 km SW of Kocadere, Turkey",982744556
2001,02,21,08:19:42,40.566,28.975,10.0,2.8,"8 km SSW of Kocadere, Turkey",982743582
2001,02,21,03:37:04,40.79,29.211,13.0,2.6,"10 km SW of ?çmeler, Turkey",982726624
2001,02,20,05:51:49,40.768,30.191,11.0,2.7,"10 km NW of Sapanca, Turkey",982648309
2001,02,01,09:58:50,40.1,27.75,25.0,4.0,"8 km E of Gönen, Turkey",981021530
2001,01,16,03:33:02,40.916,29.097,10.0,3.8,"3 km ENE of K?nal?, Turkey",979615982
2001,01,14,10:49:10,40.722,27.561,10.0,3.0,"15 km N of Marmara, Turkey",979469350
2001,01,13,16:40:45,40.726,27.737,6.0,2.9,"21 km NE of Marmara, Turkey",979404045
2001,01,13,15:23:53,40.764,27.664,7.0,2.7,Western Turkey,979399433
2001,01,13,08:11:24,40.085,26.977,5.0,2.7,"8 km NW of Çan, Turkey",979373484
2001,01,12,17:14:18,40.077,27.028,5.0,2.9,"5 km NNW of Çan, Turkey",979319658
2001,01,12,05:39:57,40.742,29.058,14.0,2.7,"12 km NNW of Ç?narc?k, Turkey",979277997
2001,01,10,01:45:43,40.916,30.855,9.0,2.8,"15 km S of Kocaali, Turkey",979091143
2001,01,09,00:43:12,40.598,27.734,14.0,2.8,"15 km E of Marmara, Turkey",979000992
2001,01,08,16:53:32,40.757,29.363,11.0,2.8,"7 km SW of Gebze, Turkey",978972812
2001,01,08,13:10:41,40.523,29.252,5.0,2.5,"6 km NW of Orhangazi, Turkey",978959441
2001,01,03,00:04:27,40.7,30.561,9.1,3.3,"5 km WNW of Akyaz?, Turkey",978480267
2000,12,09,15:37:09,40.286,27.453,10.0,3.7,"19 km ENE of Biga, Turkey",976376229
2000,12,04,12:27:16,40.793,28.028,16.4,3.2,"20 km SSE of Marmara Ere?lisi, Turkey",975932836
2000,12,01,18:44:26,40.855,30.873,10.8,3.4,"12 km ENE of Hendek, Turkey",975696266
2000,11,30,13:46:09,40.695,27.549,1.2,3.4,"12 km N of Marmara, Turkey",975591969
2000,11,26,09:01:14,40.63,29.126,10.4,3.2,"1 km S of Ç?narc?k, Turkey",975229274
2000,11,23,18:26:09,40.727,30.417,11.9,3.9,"6 km S of Adapazar?, Turkey",975003969
2000,11,23,06:12:15,40.706,29.428,11.0,3.0,"4 km NE of Ta?köprü, Turkey",974959935
2000,11,13,03:12:37,40.758,30.805,10.0,3.9,"6 km SE of Hendek, Turkey",974085157
2000,11,11,23:29:24,40.658,29.127,13.2,3.2,"1 km N of Ç?narc?k, Turkey",973985364
2000,11,11,22:55:51,40.707,27.626,12.0,3.2,"14 km NNE of Marmara, Turkey",973983351
2000,10,18,16:30:49,40.8,29.236,10.0,2.6,"8 km SW of ?çmeler, Turkey",971886649
2000,10,16,09:14:41,40.789,30.908,11.0,2.7,"13 km E of Hendek, Turkey",971687681
2000,10,16,00:57:36,40.694,27.324,7.0,2.8,"22 km WNW of Marmara, Turkey",971657856
2000,09,30,13:01:35,40.748,29.089,5.0,2.7,"11 km NNW of Ç?narc?k, Turkey",970318895
2000,09,30,12:14:47,40.883,29.3,12.0,2.7,"4 km N of ?çmeler, Turkey",970316087
2000,09,21,14:13:42,40.55,29.012,10.0,2.9,"9 km S of Kocadere, Turkey",969545622
2000,09,20,19:19:38,40.876,29.285,12.0,2.9,"3 km NNW of ?çmeler, Turkey",969477578
2000,09,19,13:21:30,40.882,30.875,8.0,2.6,"14 km NE of Hendek, Turkey",969369690
2000,09,19,13:05:16,40.036,28.761,8.0,2.7,"11 km NW of Kar?ncal?, Turkey",969368716
2000,09,19,09:22:45,40.739,29.224,10.0,3.6,"10 km NNW of Yalova, Turkey",969355365
2000,09,19,06:33:38,40.68,30.57,10.0,3.1,"4 km W of Akyaz?, Turkey",969345218
2000,09,19,03:58:50,40.707,30.486,10.0,3.5,"8 km NNW of Karapürçek, Turkey",969335930
2000,09,18,14:13:16,40.786,29.247,10.0,2.9,"8 km SW of ?çmeler, Turkey",969286396
2000,09,18,09:57:15,40.761,29.155,10.0,2.5,"11 km N of Koruköy, Turkey",969271035
2000,09,18,09:56:30,40.951,29.363,8.0,2.7,"7 km E of Sultanbeyli, Turkey",969270990
2000,09,17,14:34:45,40.485,29.165,10.0,2.7,"6 km ENE of Küçükkumla, Turkey",969201285
2000,09,17,08:22:20,40.798,30.833,12.0,3.2,"7 km E of Hendek, Turkey",969178940
2000,09,16,23:45:51,40.75,29.956,9.0,2.6,"2 km SE of ?zmit, Turkey",969147951
2000,09,06,14:22:59,40.648,29.193,7.8,3.6,"2 km ESE of Koruköy, Turkey",968250179
2000,08,23,13:41:28,40.68,30.72,15.3,5.3,"8 km E of Akyaz?, Turkey",967038088
2000,07,07,00:15:30,40.837,29.218,8.8,4.2,"7 km W of ?çmeler, Turkey",962928930
2000,05,22,01:33:37,40.822,30.311,1.4,3.0,Western Turkey,958959217
2000,04,15,11:03:32,40.592,27.942,10.0,4.0,"24 km NNE of Erdek, Turkey",955796612
2000,04,14,10:02:26,40.024,28.75,20.3,2.8,"10 km WNW of Kar?ncal?, Turkey",955706546
2000,04,07,23:48:13,40.692,29.214,5.0,2.6,"6 km NE of Koruköy, Turkey",955151293
2000,04,07,22:40:28,40.687,29.184,5.0,2.9,"4 km NNE of Koruköy, Turkey",955147228
2000,04,07,20:17:32,40.433,28.861,8.0,2.6,"6 km NNW of Mudanya, Turkey",955138652
2000,04,07,18:25:50,40.554,29.937,5.0,2.6,"12 km S of Bahçecik, Turkey",955131950
2000,04,07,08:21:35,40.908,27.772,5.0,2.7,"16 km WSW of Marmara Ere?lisi, Turkey",955095695
2000,04,06,16:49:57,40.746,30.232,9.0,3.2,"6 km NNW of Sapanca, Turkey",955039797
2000,04,05,00:41:34,40.799,30.909,10.0,2.6,"13 km E of Hendek, Turkey",954895294
2000,04,04,14:22:21,40.327,29.277,10.0,2.6,"12 km SE of Umurbey, Turkey",954858141
2000,04,03,15:06:11,40.46,28.463,10.0,2.7,"28 km NNE of Karacabey, Turkey",954774371
2000,04,03,10:17:18,40.727,29.654,10.0,3.2,"4 km WNW of Ula?l?, Turkey",954757038
2000,04,03,08:43:31,40.242,29.204,10.0,2.6,"2 km NNE of Gürsu, Turkey",954751411
2000,04,03,08:36:41,40.593,28.986,5.0,2.6,"5 km SW of Kocadere, Turkey",954751001
2000,04,02,23:37:19,40.81,30.226,5.0,3.4,"13 km NNW of Sapanca, Turkey",954718639
2000,04,02,18:57:38,40.803,30.244,7.0,4.6,"12 km N of Sapanca, Turkey",954701858
2000,04,02,04:19:23,40.085,28.22,5.0,2.6,"13 km WNW of Tatkavakl?, Turkey",954649163
2000,03,30,09:09:44,40.181,29.348,23.4,2.6,"11 km E of Kestel, Turkey",954407384
2000,03,30,07:08:26,40.6,28.999,8.4,2.7,"4 km SW of Kocadere, Turkey",954400106
2000,03,20,10:44:42,40.73,30.032,12.1,2.5,"2 km ESE of Köseköy, Turkey",953549082
2000,03,09,15:09:49,40.194,29.316,24.0,2.6,"8 km E of Kestel, Turkey",952614589
2000,03,06,15:08:55,40.919,29.289,0.1,3.0,"4 km SSE of Sultanbeyli, Turkey",952355335
2000,03,06,10:27:36,40.822,30.034,9.5,3.1,"9 km NNE of Köseköy, Turkey",952338456
2000,02,26,03:03:40,40.785,30.832,10.0,3.8,"7 km ESE of Hendek, Turkey",951534220
2000,02,24,07:20:54,40.452,30.203,8.9,3.0,"6 km SSE of Pamukova, Turkey",951376854
2000,02,09,16:41:32,40.717,29.924,10.0,3.7,"2 km NNW of Kar??yaka, Turkey",950114492
2000,02,02,17:37:20,40.371,28.845,28.4,2.6,"3 km W of Mudanya, Turkey",949513040
2000,01,31,14:38:51,40.713,29.345,10.0,4.1,"5 km NW of Ta?köprü, Turkey",949329531
2000,01,31,01:25:38,40.37,26.26,30.0,3.1,"22 km NNW of Eceabat, Turkey",949281938
2000,01,23,07:24:16,40.746,30.606,10.0,3.4,"6 km NNW of Akyaz?, Turkey",948612256
2000,01,10,02:48:15,40.393,27.799,5.0,3.7,"0 km SSE of Erdek, Turkey",947472495
2000,01,08,11:49:00,40.457,29.137,0.1,3.0,"3 km ESE of Küçükkumla, Turkey",947332140
2000,01,04,16:26:04,40.774,30.728,15.5,3.9,"3 km SSW of Hendek, Turkey",947003164
1999,12,29,12:26:42,40.807,28.549,5.4,3.2,"20 km SSW of Beylikdüzü, Turkey",946470402
1999,12,20,12:03:49,40.713,30.541,1.1,2.9,"7 km WNW of Akyaz?, Turkey",945691429
1999,12,20,11:46:35,40.694,30.496,7.0,3.6,"6 km NNW of Karapürçek, Turkey",945690395
1999,12,20,07:43:48,40.626,29.096,11.0,2.5,"3 km SW of Ç?narc?k, Turkey",945675828
1999,12,20,03:27:19,40.785,30.873,10.0,4.3,"10 km E of Hendek, Turkey",945660439
1999,12,13,19:13:37,40.734,30.756,10.0,4.3,Western Turkey,945112417
1999,12,12,17:07:19,40.73,30.092,13.9,3.2,"7 km E of Köseköy, Turkey",945018439
1999,12,10,11:47:26,40.711,30.807,13.1,3.0,"11 km SSE of Hendek, Turkey",944826446
1999,12,03,08:20:35,40.7,27.597,10.0,3.9,"13 km NNE of Marmara, Turkey",944209235
1999,11,28,20:54:36,40.771,30.672,11.3,2.9,"7 km WSW of Hendek, Turkey",943822476
1999,11,28,16:22:16,40.799,30.694,5.0,3.3,"4 km W of Hendek, Turkey",943806136
1999,11,26,08:08:08,40.77,27.435,0.1,2.8,"12 km S of Kumba?, Turkey",943603688
1999,11,21,04:31:42,40.783,30.804,10.0,4.2,"5 km ESE of Hendek, Turkey",943158702
1999,11,19,14:01:14,40.797,30.734,10.0,4.1,"1 km WSW of Hendek, Turkey",943020074
1999,11,15,16:26:58,40.771,30.851,10.0,4.0,Western Turkey,942683218
1999,11,14,05:43:20,40.655,29.189,3.3,2.8,"2 km E of Koruköy, Turkey",942558200
1999,11,14,05:17:34,40.63,29.185,17.3,3.4,"3 km SE of Koruköy, Turkey",942556654
1999,11,14,03:24:31,40.663,29.184,2.9,2.7,"2 km ENE of Koruköy, Turkey",942549871
1999,11,13,21:52:54,40.363,28.945,9.5,3.2,"5 km ESE of Mudanya, Turkey",942529974
1999,11,13,21:33:17,40.638,29.174,5.4,3.3,"2 km SSE of Koruköy, Turkey",942528797
1999,11,13,15:16:35,40.708,29.153,5.5,3.3,"6 km N of Koruköy, Turkey",942506195
1999,11,12,22:49:29,40.684,30.871,10.0,4.1,"16 km SE of Hendek, Turkey",942446969
1999,11,12,09:15:14,40.852,28.688,5.4,2.9,"14 km SSE of Beylikdüzü, Turkey",942398114
1999,11,12,08:26:34,40.639,29.146,22.0,2.6,"1 km ESE of Ç?narc?k, Turkey",942395194
1999,11,11,14:55:24,40.784,30.448,10.0,4.1,"3 km E of Adapazar?, Turkey",942332124
1999,11,11,14:49:19,40.824,30.229,8.6,3.3,"15 km NNW of Sapanca, Turkey",942331759
1999,11,11,14:41:25,40.744,30.266,22.0,5.7,"5 km N of Sapanca, Turkey",942331285
1999,11,07,17:06:06,40.738,30.751,10.0,4.2,"6 km S of Hendek, Turkey",941994366
1999,11,07,16:54:41,40.693,30.725,10.0,5.0,"8 km E of Akyaz?, Turkey",941993681
1999,11,07,11:15:36,40.745,30.227,10.0,3.8,"6 km NNW of Sapanca, Turkey",941973336
1999,11,05,08:35:13,40.709,29.131,7.6,3.2,"6 km NNW of Koruköy, Turkey",941790913
1999,11,05,07:55:16,40.478,29.012,8.1,2.7,"7 km W of Küçükkumla, Turkey",941788516
1999,10,31,22:14:55,40.521,29.253,11.4,2.7,"5 km NW of Orhangazi, Turkey",941408095
